"icd","ccs","ccsdesc","icd_chp"
"80465",233,"Intracrn inj","injury and poisoning"
"80466",233,"Intracrn inj","injury and poisoning"
"80469",233,"Intracrn inj","injury and poisoning"
"80470",233,"Intracrn inj","injury and poisoning"
"80471",233,"Intracrn inj","injury and poisoning"
"80472",233,"Intracrn inj","injury and poisoning"
"80473",233,"Intracrn inj","injury and poisoning"
"80474",233,"Intracrn inj","injury and poisoning"
"80475",233,"Intracrn inj","injury and poisoning"
"80476",233,"Intracrn inj","injury and poisoning"
"80479",233,"Intracrn inj","injury and poisoning"
"80480",233,"Intracrn inj","injury and poisoning"
"80481",233,"Intracrn inj","injury and poisoning"
"80482",233,"Intracrn inj","injury and poisoning"
"80483",233,"Intracrn inj","injury and poisoning"
"80484",233,"Intracrn inj","injury and poisoning"
"80485",233,"Intracrn inj","injury and poisoning"
"80486",233,"Intracrn inj","injury and poisoning"
"80489",233,"Intracrn inj","injury and poisoning"
"80490",233,"Intracrn inj","injury and poisoning"
"80491",233,"Intracrn inj","injury and poisoning"
"80492",233,"Intracrn inj","injury and poisoning"
"80493",233,"Intracrn inj","injury and poisoning"
"80494",233,"Intracrn inj","injury and poisoning"
"80495",233,"Intracrn inj","injury and poisoning"
"80496",233,"Intracrn inj","injury and poisoning"
"80499",233,"Intracrn inj","injury and poisoning"
"80500",231,"Oth fracture","injury and poisoning"
"80501",231,"Oth fracture","injury and poisoning"
"80502",231,"Oth fracture","injury and poisoning"
"80503",231,"Oth fracture","injury and poisoning"
"80504",231,"Oth fracture","injury and poisoning"
"80505",231,"Oth fracture","injury and poisoning"
"80506",231,"Oth fracture","injury and poisoning"
"80507",231,"Oth fracture","injury and poisoning"
"80508",231,"Oth fracture","injury and poisoning"
"80510",231,"Oth fracture","injury and poisoning"
"80511",231,"Oth fracture","injury and poisoning"
"80512",231,"Oth fracture","injury and poisoning"
"80513",231,"Oth fracture","injury and poisoning"
"80514",231,"Oth fracture","injury and poisoning"
"80515",231,"Oth fracture","injury and poisoning"
"80516",231,"Oth fracture","injury and poisoning"
"80517",231,"Oth fracture","injury and poisoning"
"80518",231,"Oth fracture","injury and poisoning"
"8052",231,"Oth fracture","injury and poisoning"
"8053",231,"Oth fracture","injury and poisoning"
"8054",231,"Oth fracture","injury and poisoning"
"8055",231,"Oth fracture","injury and poisoning"
"8056",231,"Oth fracture","injury and poisoning"
"8057",231,"Oth fracture","injury and poisoning"
"8058",231,"Oth fracture","injury and poisoning"
"8059",231,"Oth fracture","injury and poisoning"
"80600",227,"Spin cor inj","injury and poisoning"
"80601",227,"Spin cor inj","injury and poisoning"
"80602",227,"Spin cor inj","injury and poisoning"
"80603",227,"Spin cor inj","injury and poisoning"
"80604",227,"Spin cor inj","injury and poisoning"
"80605",227,"Spin cor inj","injury and poisoning"
"80606",227,"Spin cor inj","injury and poisoning"
"80607",227,"Spin cor inj","injury and poisoning"
"80608",227,"Spin cor inj","injury and poisoning"
"80609",227,"Spin cor inj","injury and poisoning"
"80610",227,"Spin cor inj","injury and poisoning"
"80611",227,"Spin cor inj","injury and poisoning"
"80612",227,"Spin cor inj","injury and poisoning"
"80613",227,"Spin cor inj","injury and poisoning"
"80614",227,"Spin cor inj","injury and poisoning"
"80615",227,"Spin cor inj","injury and poisoning"
"80616",227,"Spin cor inj","injury and poisoning"
"80617",227,"Spin cor inj","injury and poisoning"
"80618",227,"Spin cor inj","injury and poisoning"
"80619",227,"Spin cor inj","injury and poisoning"
"80620",227,"Spin cor inj","injury and poisoning"
"80621",227,"Spin cor inj","injury and poisoning"
"80622",227,"Spin cor inj","injury and poisoning"
"80623",227,"Spin cor inj","injury and poisoning"
"80624",227,"Spin cor inj","injury and poisoning"
"80625",227,"Spin cor inj","injury and poisoning"
"80626",227,"Spin cor inj","injury and poisoning"
"80627",227,"Spin cor inj","injury and poisoning"
"80628",227,"Spin cor inj","injury and poisoning"
"80629",227,"Spin cor inj","injury and poisoning"
"80630",227,"Spin cor inj","injury and poisoning"
"80631",227,"Spin cor inj","injury and poisoning"
"80632",227,"Spin cor inj","injury and poisoning"
"80633",227,"Spin cor inj","injury and poisoning"
"80634",227,"Spin cor inj","injury and poisoning"
"80635",227,"Spin cor inj","injury and poisoning"
"80636",227,"Spin cor inj","injury and poisoning"
"80637",227,"Spin cor inj","injury and poisoning"
"80638",227,"Spin cor inj","injury and poisoning"
"80639",227,"Spin cor inj","injury and poisoning"
"8064",227,"Spin cor inj","injury and poisoning"
"8065",227,"Spin cor inj","injury and poisoning"
"80660",227,"Spin cor inj","injury and poisoning"
"80661",227,"Spin cor inj","injury and poisoning"
"80662",227,"Spin cor inj","injury and poisoning"
"80669",227,"Spin cor inj","injury and poisoning"
"80670",227,"Spin cor inj","injury and poisoning"
"80671",227,"Spin cor inj","injury and poisoning"
"80672",227,"Spin cor inj","injury and poisoning"
"80679",227,"Spin cor inj","injury and poisoning"
"8068",227,"Spin cor inj","injury and poisoning"
"8069",227,"Spin cor inj","injury and poisoning"
"80700",231,"Oth fracture","injury and poisoning"
"80701",231,"Oth fracture","injury and poisoning"
"80702",231,"Oth fracture","injury and poisoning"
"80703",231,"Oth fracture","injury and poisoning"
"80704",231,"Oth fracture","injury and poisoning"
"80705",231,"Oth fracture","injury and poisoning"
"80706",231,"Oth fracture","injury and poisoning"
"80707",231,"Oth fracture","injury and poisoning"
"80708",231,"Oth fracture","injury and poisoning"
"80709",231,"Oth fracture","injury and poisoning"
"80710",231,"Oth fracture","injury and poisoning"
"80711",231,"Oth fracture","injury and poisoning"
"80712",231,"Oth fracture","injury and poisoning"
"80713",231,"Oth fracture","injury and poisoning"
"80714",231,"Oth fracture","injury and poisoning"
"80715",231,"Oth fracture","injury and poisoning"
"80716",231,"Oth fracture","injury and poisoning"
"80717",231,"Oth fracture","injury and poisoning"
"80718",231,"Oth fracture","injury and poisoning"
"80719",231,"Oth fracture","injury and poisoning"
"8072",231,"Oth fracture","injury and poisoning"
"8073",231,"Oth fracture","injury and poisoning"
"8074",231,"Oth fracture","injury and poisoning"
"8075",231,"Oth fracture","injury and poisoning"
"8076",231,"Oth fracture","injury and poisoning"
"8080",231,"Oth fracture","injury and poisoning"
"8081",231,"Oth fracture","injury and poisoning"
"8082",231,"Oth fracture","injury and poisoning"
"8083",231,"Oth fracture","injury and poisoning"
"80841",231,"Oth fracture","injury and poisoning"
"80842",231,"Oth fracture","injury and poisoning"
"80843",231,"Oth fracture","injury and poisoning"
"80844",231,"Oth fracture","injury and poisoning"
"80849",231,"Oth fracture","injury and poisoning"
"80851",231,"Oth fracture","injury and poisoning"
"80852",231,"Oth fracture","injury and poisoning"
"80853",231,"Oth fracture","injury and poisoning"
"80854",231,"Oth fracture","injury and poisoning"
"80859",231,"Oth fracture","injury and poisoning"
"8088",231,"Oth fracture","injury and poisoning"
"8089",231,"Oth fracture","injury and poisoning"
"8090",231,"Oth fracture","injury and poisoning"
"8091",231,"Oth fracture","injury and poisoning"
"81000",229,"Fx arm","injury and poisoning"
"81001",229,"Fx arm","injury and poisoning"
"81002",229,"Fx arm","injury and poisoning"
"81003",229,"Fx arm","injury and poisoning"
"81010",229,"Fx arm","injury and poisoning"
"81011",229,"Fx arm","injury and poisoning"
"81012",229,"Fx arm","injury and poisoning"
"81013",229,"Fx arm","injury and poisoning"
"81100",229,"Fx arm","injury and poisoning"
"81101",229,"Fx arm","injury and poisoning"
"81102",229,"Fx arm","injury and poisoning"
"81103",229,"Fx arm","injury and poisoning"
"81109",229,"Fx arm","injury and poisoning"
"81110",229,"Fx arm","injury and poisoning"
"81111",229,"Fx arm","injury and poisoning"
"81112",229,"Fx arm","injury and poisoning"
"81113",229,"Fx arm","injury and poisoning"
"81119",229,"Fx arm","injury and poisoning"
"81200",229,"Fx arm","injury and poisoning"
"81201",229,"Fx arm","injury and poisoning"
"81202",229,"Fx arm","injury and poisoning"
"81203",229,"Fx arm","injury and poisoning"
"81209",229,"Fx arm","injury and poisoning"
"81210",229,"Fx arm","injury and poisoning"
"81211",229,"Fx arm","injury and poisoning"
"81212",229,"Fx arm","injury and poisoning"
"81213",229,"Fx arm","injury and poisoning"
"81219",229,"Fx arm","injury and poisoning"
"81220",229,"Fx arm","injury and poisoning"
"81221",229,"Fx arm","injury and poisoning"
"81230",229,"Fx arm","injury and poisoning"
"81231",229,"Fx arm","injury and poisoning"
"81240",229,"Fx arm","injury and poisoning"
"81241",229,"Fx arm","injury and poisoning"
"81242",229,"Fx arm","injury and poisoning"
"81243",229,"Fx arm","injury and poisoning"
"81244",229,"Fx arm","injury and poisoning"
"81249",229,"Fx arm","injury and poisoning"
"81250",229,"Fx arm","injury and poisoning"
"81251",229,"Fx arm","injury and poisoning"
"81252",229,"Fx arm","injury and poisoning"
"81253",229,"Fx arm","injury and poisoning"
"81254",229,"Fx arm","injury and poisoning"
"81259",229,"Fx arm","injury and poisoning"
"81300",229,"Fx arm","injury and poisoning"
"81301",229,"Fx arm","injury and poisoning"
"81302",229,"Fx arm","injury and poisoning"
"81303",229,"Fx arm","injury and poisoning"
"81304",229,"Fx arm","injury and poisoning"
"81305",229,"Fx arm","injury and poisoning"
"81306",229,"Fx arm","injury and poisoning"
"81307",229,"Fx arm","injury and poisoning"
"81308",229,"Fx arm","injury and poisoning"
"81310",229,"Fx arm","injury and poisoning"
"81311",229,"Fx arm","injury and poisoning"
"81312",229,"Fx arm","injury and poisoning"
"81313",229,"Fx arm","injury and poisoning"
"81314",229,"Fx arm","injury and poisoning"
"81315",229,"Fx arm","injury and poisoning"
"81316",229,"Fx arm","injury and poisoning"
"81317",229,"Fx arm","injury and poisoning"
"81318",229,"Fx arm","injury and poisoning"
"81320",229,"Fx arm","injury and poisoning"
"81321",229,"Fx arm","injury and poisoning"
"81322",229,"Fx arm","injury and poisoning"
"81323",229,"Fx arm","injury and poisoning"
"81330",229,"Fx arm","injury and poisoning"
"81331",229,"Fx arm","injury and poisoning"
"81332",229,"Fx arm","injury and poisoning"
"81333",229,"Fx arm","injury and poisoning"
"81340",229,"Fx arm","injury and poisoning"
"81341",229,"Fx arm","injury and poisoning"
"81342",229,"Fx arm","injury and poisoning"
"81343",229,"Fx arm","injury and poisoning"
"81344",229,"Fx arm","injury and poisoning"
"81345",229,"Fx arm","injury and poisoning"
"81346",229,"Fx arm","injury and poisoning"
"81347",229,"Fx arm","injury and poisoning"
"81350",229,"Fx arm","injury and poisoning"
"81351",229,"Fx arm","injury and poisoning"
"81352",229,"Fx arm","injury and poisoning"
"81353",229,"Fx arm","injury and poisoning"
"81354",229,"Fx arm","injury and poisoning"
"81380",229,"Fx arm","injury and poisoning"
"81381",229,"Fx arm","injury and poisoning"
"81382",229,"Fx arm","injury and poisoning"
"81383",229,"Fx arm","injury and poisoning"
"81390",229,"Fx arm","injury and poisoning"
"81391",229,"Fx arm","injury and poisoning"
"81392",229,"Fx arm","injury and poisoning"
"81393",229,"Fx arm","injury and poisoning"
"81400",229,"Fx arm","injury and poisoning"
"81401",229,"Fx arm","injury and poisoning"
"81402",229,"Fx arm","injury and poisoning"
"81403",229,"Fx arm","injury and poisoning"
"81404",229,"Fx arm","injury and poisoning"
"81405",229,"Fx arm","injury and poisoning"
"81406",229,"Fx arm","injury and poisoning"
"81407",229,"Fx arm","injury and poisoning"
"81408",229,"Fx arm","injury and poisoning"
"81409",229,"Fx arm","injury and poisoning"
"81410",229,"Fx arm","injury and poisoning"
"81411",229,"Fx arm","injury and poisoning"
"81412",229,"Fx arm","injury and poisoning"
"81413",229,"Fx arm","injury and poisoning"
"81414",229,"Fx arm","injury and poisoning"
"81415",229,"Fx arm","injury and poisoning"
"81416",229,"Fx arm","injury and poisoning"
"81417",229,"Fx arm","injury and poisoning"
"81418",229,"Fx arm","injury and poisoning"
"81419",229,"Fx arm","injury and poisoning"
"81500",229,"Fx arm","injury and poisoning"
"81501",229,"Fx arm","injury and poisoning"
"81502",229,"Fx arm","injury and poisoning"
"81503",229,"Fx arm","injury and poisoning"
"81504",229,"Fx arm","injury and poisoning"
"81509",229,"Fx arm","injury and poisoning"
"81510",229,"Fx arm","injury and poisoning"
"81511",229,"Fx arm","injury and poisoning"
"81512",229,"Fx arm","injury and poisoning"
"81513",229,"Fx arm","injury and poisoning"
"81514",229,"Fx arm","injury and poisoning"
"81519",229,"Fx arm","injury and poisoning"
"81600",229,"Fx arm","injury and poisoning"
"81601",229,"Fx arm","injury and poisoning"
"81602",229,"Fx arm","injury and poisoning"
"81603",229,"Fx arm","injury and poisoning"
"81610",229,"Fx arm","injury and poisoning"
"81611",229,"Fx arm","injury and poisoning"
"81612",229,"Fx arm","injury and poisoning"
"81613",229,"Fx arm","injury and poisoning"
"8170",229,"Fx arm","injury and poisoning"
"8171",229,"Fx arm","injury and poisoning"
"8180",229,"Fx arm","injury and poisoning"
"8181",229,"Fx arm","injury and poisoning"
"8190",229,"Fx arm","injury and poisoning"
"8191",229,"Fx arm","injury and poisoning"
"82000",226,"Fx hip","injury and poisoning"
"82001",226,"Fx hip","injury and poisoning"
"82002",226,"Fx hip","injury and poisoning"
"82003",226,"Fx hip","injury and poisoning"
"82009",226,"Fx hip","injury and poisoning"
"82010",226,"Fx hip","injury and poisoning"
"82011",226,"Fx hip","injury and poisoning"
"82012",226,"Fx hip","injury and poisoning"
"82013",226,"Fx hip","injury and poisoning"
"82019",226,"Fx hip","injury and poisoning"
"82020",226,"Fx hip","injury and poisoning"
"82021",226,"Fx hip","injury and poisoning"
"82022",226,"Fx hip","injury and poisoning"
"82030",226,"Fx hip","injury and poisoning"
"82031",226,"Fx hip","injury and poisoning"
"82032",226,"Fx hip","injury and poisoning"
"8208",226,"Fx hip","injury and poisoning"
"8209",226,"Fx hip","injury and poisoning"
"82100",230,"Fx leg","injury and poisoning"
"82101",230,"Fx leg","injury and poisoning"
"82110",230,"Fx leg","injury and poisoning"
"82111",230,"Fx leg","injury and poisoning"
"82120",230,"Fx leg","injury and poisoning"
"82121",230,"Fx leg","injury and poisoning"
"82122",230,"Fx leg","injury and poisoning"
"82123",230,"Fx leg","injury and poisoning"
"82129",230,"Fx leg","injury and poisoning"
"82130",230,"Fx leg","injury and poisoning"
"82131",230,"Fx leg","injury and poisoning"
"82132",230,"Fx leg","injury and poisoning"
"82133",230,"Fx leg","injury and poisoning"
"82139",230,"Fx leg","injury and poisoning"
"8220",230,"Fx leg","injury and poisoning"
"8221",230,"Fx leg","injury and poisoning"
"82300",230,"Fx leg","injury and poisoning"
"82301",230,"Fx leg","injury and poisoning"
"82302",230,"Fx leg","injury and poisoning"
"82310",230,"Fx leg","injury and poisoning"
"82311",230,"Fx leg","injury and poisoning"
"82312",230,"Fx leg","injury and poisoning"
"82320",230,"Fx leg","injury and poisoning"
"82321",230,"Fx leg","injury and poisoning"
"82322",230,"Fx leg","injury and poisoning"
"82330",230,"Fx leg","injury and poisoning"
"82331",230,"Fx leg","injury and poisoning"
"82332",230,"Fx leg","injury and poisoning"
"82340",230,"Fx leg","injury and poisoning"
"82341",230,"Fx leg","injury and poisoning"
"82342",230,"Fx leg","injury and poisoning"
"82380",230,"Fx leg","injury and poisoning"
